,name,phone,latitude,longitude,addtional_info,type,address,url
11,Archer Brighton Foot & Ankle Clinic,+17738476784,41.8106269836426,-87.7104644775391,Yelp Rating: 4.0 Reviews: 4,health,4554 S Archer Ave,https://www.yelp.com/biz/archer-brighton-foot-and-ankle-clinic-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Chicago Limousine,+17737352200,41.8066994100809,-87.7429915219545,Yelp Rating: 1.0 Reviews: 11,transport,4727 S Cicero Ave,https://www.yelp.com/biz/chicago-limousine-chicago-7?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,American Parking Express,+17735850200,41.80786,-87.7446,Yelp Rating: 1.0 Reviews: 1,transport,4832 W 47th St,https://www.yelp.com/biz/american-parking-express-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Airways Parking,+17737670034,41.79364,-87.73678,Yelp Rating: 3.0 Reviews: 46,transport,4532 W 55th St,https://www.yelp.com/biz/airways-parking-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Latino Express,+17732545545,41.8248596191406,-87.7062377929688,Yelp Rating: 3.0 Reviews: 2,transport,3230 W 38th St,https://www.yelp.com/biz/latino-express-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Park 'N Fly Chicago Midway,+17085630300,41.8091,-87.75371,Yelp Rating: 4.5 Reviews: 207,transport,5200 W 47th St,https://www.yelp.com/biz/park-n-fly-chicago-midway-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Old Dominion Freight Line,+17085943646,41.8105658870916,-87.7581417129669,Yelp Rating: 2.0 Reviews: 5,transport,5500 W 47th St,https://www.yelp.com/biz/old-dominion-freight-line-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Delta Air Lines,+18002211212,41.7883384,-87.7406265,Yelp Rating: 2.0 Reviews: 11,transport,5700 S Cicero Ave,https://www.yelp.com/biz/delta-air-lines-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Southwest Airlines,+18002594506,41.7870385,-87.7416325,Yelp Rating: 3.5 Reviews: 657,transport,5700 S Cicero Ave,https://www.yelp.com/biz/southwest-airlines-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Red Line Cafe,+13122650219,41.8347049,-87.6324562,Yelp Rating: 4.5 Reviews: 55,restaurants,218 W 33rd St,https://www.yelp.com/biz/red-line-cafe-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Fat Fish Bar and Grill,+13128429200,41.83846,-87.63303,Yelp Rating: 4.0 Reviews: 132,restaurants,234 W 31st St,https://www.yelp.com/biz/fat-fish-bar-and-grill-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Dragon Bowl,+13129491988,41.8384552001953,-87.6325454711914,Yelp Rating: 3.0 Reviews: 75,restaurants,220 W 31st St,https://www.yelp.com/biz/dragon-bowl-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Franco's Ristorante,+13122259566,41.83843,-87.6343,Yelp Rating: 4.5 Reviews: 185,restaurants,300 W 31st St,https://www.yelp.com/biz/francos-ristorante-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Ferro's,+13128420702,41.83853,-87.63193,Yelp Rating: 3.5 Reviews: 93,restaurants,200 W 31st St,https://www.yelp.com/biz/ferros-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Maxwell Street Depot,+13123263514,41.838049703686,-87.6371533103465,Yelp Rating: 4.0 Reviews: 155,restaurants,411 W 31st St,https://www.yelp.com/biz/maxwell-street-depot-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Chinese Kitchen Sushi and Grill,+13128428996,41.83839,-87.6374,Yelp Rating: 3.0 Reviews: 92,restaurants,420 W 31st St,https://www.yelp.com/biz/chinese-kitchen-sushi-and-grill-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,New Furama Restaurant,+13122256888,41.841576,-87.632042,Yelp Rating: 3.5 Reviews: 134,restaurants,2828 S Wentworth Ave,https://www.yelp.com/biz/new-furama-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Macau Tasty House,+13128775555,41.84181,-87.63218,Yelp Rating: 3.0 Reviews: 27,restaurants,2826 S Wentworth Ave,https://www.yelp.com/biz/macau-tasty-house-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Dim Dim,+13128422822,41.8421592712402,-87.6321182250977,Yelp Rating: 3.0 Reviews: 95,restaurants,2820 S Wentworth Ave,https://www.yelp.com/biz/dim-dim-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Biscotti's Galore and More,+13128427670,41.83645,-87.63319,Yelp Rating: 5.0 Reviews: 16,food,3160 S Wells St,https://www.yelp.com/biz/biscottis-galore-and-more-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Bridgeport Shell & Food Mart,+13127911680,41.8381175312577,-87.6327369266877,Yelp Rating: 2.0 Reviews: 3,food,215 W 31st St,https://www.yelp.com/biz/bridgeport-shell-and-food-mart-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,7-Eleven,+13127910206,41.8352890950902,-87.6261645555496,Yelp Rating: 1.5 Reviews: 10,food,3201 S State St,https://www.yelp.com/biz/7-eleven-chicago-12?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Star Light Market,+13123281335,41.8415145874023,-87.6320571899414,Yelp Rating: 3.0 Reviews: 20,food,2832 Wentworth Ave,https://www.yelp.com/biz/star-light-market-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Global Grounds Cafe,+13125673711,41.8365223,-87.6264051,Yelp Rating: 3.0 Reviews: 6,food,3201 S State St,https://www.yelp.com/biz/global-grounds-cafe-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,All-Star Stands,+13126741000,41.8307456,-87.634945,Yelp Rating: 4.0 Reviews: 1,food,333 W 35th St,https://www.yelp.com/biz/all-star-stands-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Bridgeport Yogurt & Cafe,+17736102395,41.83784,-87.6415249,Yelp Rating: 4.5 Reviews: 17,food,3108 S Wallace St,https://www.yelp.com/biz/bridgeport-yogurt-and-cafe-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,10west,+13125673070,41.8312026142573,-87.6269067883556,Yelp Rating: 2.5 Reviews: 3,food,10 West 35th St,https://www.yelp.com/biz/10west-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Scoops Ice Cream-31St Street,+13128423300,41.8382477,-87.6417778,Yelp Rating: 3.5 Reviews: 122,food,608 West 31St Street,https://www.yelp.com/biz/scoops-ice-cream-31st-street-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Forever Yogurt,+13129129776,41.83086,-87.62733,Yelp Rating: 3.5 Reviews: 18,food,17 W. 35th St.,https://www.yelp.com/biz/forever-yogurt-chicago-13?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Total Care Physicians,+13122255785,41.8347531,-87.6326527,Yelp Rating: 4.5 Reviews: 32,health,3259 S Wells St,https://www.yelp.com/biz/total-care-physicians-chicago-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Sports and Ortho Physical Therapy and Sports Medicine,+13122253119,41.8382949,-87.637352,Yelp Rating: 4.5 Reviews: 6,health,412 W 31st St,https://www.yelp.com/biz/sports-and-ortho-physical-therapy-and-sports-medicine-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Dawn L Heisley DDS- General Dentist,+13122252328,41.8399,-87.63427,Yelp Rating: 4.0 Reviews: 4,health,300 W 30th St,https://www.yelp.com/biz/dawn-l-heisley-dds-general-dentist-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,"Hubert Mei, DC",+13122256434,41.8379,-87.6386,Yelp Rating: 5.0 Reviews: 14,health,467 W 31st St,https://www.yelp.com/biz/hubert-mei-dc-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Harmony Natural Health,+13127910025,41.8378982543945,-87.6387100219727,Yelp Rating: 5.0 Reviews: 10,health,469 W 31st St,https://www.yelp.com/biz/harmony-natural-health-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Ling' Acupuncture,+13127910033,41.8378982543945,-87.6387100219727,Yelp Rating: 5.0 Reviews: 1,health,469 W 31st St,https://www.yelp.com/biz/ling-acupuncture-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Bridgeport Footcare,+13128422230,41.8379222,-87.6404421,Yelp Rating: 5.0 Reviews: 1,health,537 W 31st St,https://www.yelp.com/biz/bridgeport-footcare-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,SoLo Eye Care & Eyewear Gallery - Bridgeport,+13122255135,41.836068,-87.641124,Yelp Rating: 5.0 Reviews: 1,health,3201 S Wallace St,https://www.yelp.com/biz/solo-eye-care-and-eyewear-gallery-bridgeport-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,"Eugene Merbaum, DDS",+13128427846,41.83605,-87.64113,Yelp Rating: 2.5 Reviews: 7,health,3201 S Wallace St,https://www.yelp.com/biz/eugene-merbaum-dds-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,People's Medical Center,+13123263200,41.83605,-87.64113,Yelp Rating: 2.5 Reviews: 5,health,3201 S Wallace St,https://www.yelp.com/biz/peoples-medical-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Chicago Carriage Cab Co.,+13123262221,41.84497,-87.62484,Yelp Rating: 1.5 Reviews: 190,transport,2617 S Wabash Ave,https://www.yelp.com/biz/chicago-carriage-cab-co-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Royal 3 CCC Cab,+13127911272,41.84497,-87.62484,Yelp Rating: 1.5 Reviews: 42,transport,2617 S Wabash Ave,https://www.yelp.com/biz/royal-3-ccc-cab-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,A World Class Transportation,+18883772897,41.8453795,-87.6216717,Yelp Rating: 3.0 Reviews: 2,transport,2605 S Indiana,https://www.yelp.com/biz/a-world-class-transportation-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Uber,+18772238023,41.8459080438711,-87.65,Yelp Rating: 2.5 Reviews: 689,transport,,https://www.yelp.com/biz/uber-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Yellow Cab,+13122257489,41.8512569367886,-87.6253793388605,Yelp Rating: 2.0 Reviews: 3,transport,2233 S Wabash Ave,https://www.yelp.com/biz/yellow-cab-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,GO Airport Express,+17732471200,41.8308518,-87.6564516,Yelp Rating: 2.5 Reviews: 393,transport,1200 W 35th St,https://www.yelp.com/biz/go-airport-express-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Smoke Filled Room,+17734245738,41.74945,-87.70707,Yelp Rating: 4.0 Reviews: 11,restaurants,3359 W 79th St,https://www.yelp.com/biz/smoke-filled-room-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Starlight Restaurant,+17734765255,41.7423592,-87.7025299,Yelp Rating: 4.0 Reviews: 17,restaurants,8300 S Kedzie Ave,https://www.yelp.com/biz/starlight-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Philly's Original,+17734344722,41.7430967,-87.7017423,Yelp Rating: 3.5 Reviews: 8,restaurants,8245 S Kedzie Ave,https://www.yelp.com/biz/phillys-original-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Krispy's Seafood & Chicken,+17737783333,41.7427424809292,-87.7020110885158,Yelp Rating: 2.0 Reviews: 11,restaurants,8255 S Kedzie Ave,https://www.yelp.com/biz/krispys-seafood-and-chicken-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Fon Fon Chinese Cuisine,+17739181111,41.74279,-87.70184,Yelp Rating: 3.5 Reviews: 13,restaurants,8253 S Kedzie Ave,https://www.yelp.com/biz/fon-fon-chinese-cuisine-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Burger King,+17737781241,41.7501309514046,-87.7031211555004,Yelp Rating: 2.5 Reviews: 12,restaurants,3220 W Columbus Ave,https://www.yelp.com/biz/burger-king-chicago-16?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Dons Drive Inn,+17734769392,41.75198,-87.70283,Yelp Rating: 4.5 Reviews: 4,restaurants,7748 S Kedzie Ave,https://www.yelp.com/biz/dons-drive-inn-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Caribbean Jerk Palace,+17734989723,41.7497749,-87.7179099,Yelp Rating: 4.0 Reviews: 122,restaurants,3792 W 79th St,https://www.yelp.com/biz/caribbean-jerk-palace-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Pizza Nova Express,+17737673000,41.74977,-87.71959,Yelp Rating: 3.0 Reviews: 4,restaurants,3836 W 79th St,https://www.yelp.com/biz/pizza-nova-express-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Baby Burritos,+17737357710,41.745154,-87.7213869,Yelp Rating: 3.0 Reviews: 12,restaurants,8121 S Pulaski Rd,https://www.yelp.com/biz/baby-burritos-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Las Islas Marias de Nayarit,+17733404285,41.74374,-87.72133,Yelp Rating: 2.5 Reviews: 20,restaurants,8201 S Pulaski Rd,https://www.yelp.com/biz/las-islas-marias-de-nayarit-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Subway,+17735856363,41.7446373,-87.7215635,Yelp Rating: 3.0 Reviews: 2,restaurants,8145 S Pulaski Rd,https://www.yelp.com/biz/subway-chicago-152?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Mixquic Cocina,+13125503661,41.7429282329069,-87.7123355492949,Yelp Rating: 5.0 Reviews: 1,food,,https://www.yelp.com/biz/mixquic-cocina-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Enjoyacorn,+13123427653,41.7499176,-87.7091496,Yelp Rating: 4.5 Reviews: 30,food,3460 W 79th St,https://www.yelp.com/biz/enjoyacorn-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Locascio Sports Bar,+17734762600,41.74757,-87.70272,Yelp Rating: 3.0 Reviews: 2,food,8010 S Kedzie Ave,https://www.yelp.com/biz/locascio-sports-bar-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,D&D's Place,+17737787007,41.74172,-87.70251,Yelp Rating: 4.5 Reviews: 49,food,8324 S Kedzie Ave,https://www.yelp.com/biz/d-and-ds-place-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,El Ranchito Food,+17737354394,41.7414701,-87.7215051,Yelp Rating: 5.0 Reviews: 1,food,8327 S Pulaski Rd,https://www.yelp.com/biz/el-ranchito-food-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,McDonald's,+17732841331,41.740059,-87.721303,Yelp Rating: 1.5 Reviews: 15,food,8415 S Pulaski Rd,https://www.yelp.com/biz/mcdonalds-chicago-76?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Dunkin' Donuts,+17737762263,41.7352284383218,-87.7024506837436,Yelp Rating: 2.0 Reviews: 5,food,3214 W 87th St,https://www.yelp.com/biz/dunkin-donuts-chicago-102?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Walgreens,+17084998051,41.7347221374512,-87.703010559082,Yelp Rating: 4.0 Reviews: 2,food,8700 S Kedzie Ave,https://www.yelp.com/biz/walgreens-evergreen-park-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Aldi,+17084231509,41.734153,-87.703742,Yelp Rating: 4.5 Reviews: 4,food,3231 W 87th St,https://www.yelp.com/biz/aldi-evergreen-park-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,McDonald's,+17084247824,41.7344714343928,-87.701880633831,Yelp Rating: 1.0 Reviews: 12,food,8715 S Kedzie,https://www.yelp.com/biz/mcdonalds-evergreen-park-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Edible Arrangements,+17086364438,41.7341995,-87.7023773,Yelp Rating: 3.0 Reviews: 15,food,8732 South Kedzie Ave,https://www.yelp.com/biz/edible-arrangements-evergreen-park?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,"Williams Bill J, DDS",+17734349092,41.746122,-87.705503,Yelp Rating: 5.0 Reviews: 8,health,3200 W 81st St,https://www.yelp.com/biz/williams-bill-j-dds-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Ashburn Dental Associates,+17737674030,41.7412718,-87.7133943,Yelp Rating: 5.0 Reviews: 1,health,3637 W 83rd Pl,https://www.yelp.com/biz/ashburn-dental-associates-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,American Dental,+17734344440,41.73962,-87.70245,Yelp Rating: 1.0 Reviews: 1,health,8434 S Kedzie Ave,https://www.yelp.com/biz/american-dental-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,PlasmaCare,+17084599888,41.7352749,-87.7043356,Yelp Rating: 1.0 Reviews: 2,health,3280 West 87th St,https://www.yelp.com/biz/plasmacare-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Oak Street Health-Ashburn,+17737764471,41.736347,-87.705963,Yelp Rating: 3.5 Reviews: 3,health,3348 W 87th St,https://www.yelp.com/biz/oak-street-health-ashburn-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Winterset Dental Care,+17735820035,41.73696,-87.72113,Yelp Rating: 5.0 Reviews: 2,health,8559 S Pulaski Rd,https://www.yelp.com/biz/winterset-dental-care-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
