,additional_info,address,latitude,longitude,name,phone_number,type,url
210,Property Type: Senior,4257 S. King Dr.,41.81674964,-87.61664895,Park Boulevard Tower/Grand Renaissance Apts.,773-268-4642,Affordable Housing,
211,Property Type: Artist Housing,1450 E. 70th St.,41.76795883,-87.58910953,Dorchester Art + Housing Collaborative,773-324-2270,Affordable Housing,
212,Property Type: Multifamily,459 W. Division St.,41.90364882,-87.64046322,Parkside of Old Town IIB,312=944-8500,Affordable Housing,
213,Property Type: Multifamily,301 W. Marquette Road,41.77256377,-87.63241932,Antioch Homes II,773-994-4546,Affordable Housing,
214,Property Type: Multifamily,2654 W. North Ave.,41.91035449,-87.69432564,North and Talman Family Apts.,773-486-7410,Affordable Housing,
215,Property Type: Multifamily,1222 W. Roosevelt Road,41.86709035,-87.65767338,Roosevelt Square Phase I /ABLA Rental,312-948-0116,Affordable Housing,
216,Property Type: Multifamily,4950 S. Langley Ave.,41.80435535,-87.60902296,Cornerstone Apts.,312-577-5555,Affordable Housing,
217,Property Type: Multifamily,3128 W. Douglas Blvd.,41.86308761,-87.70428319,Renaissance Place Apts.,773-762-3389,Affordable Housing,
218,Property Type: People with Disabilities,624 W. 61st St.,41.78355891,-87.6410929,Victoria Jennings Residences,773-994-3690,Affordable Housing,
219,Property Type: Senior,6142 N. California Ave.,41.99344157,-87.69964542,West Ridge Senior Apts.,773-381-7400,Affordable Housing,
220,Property Type: Senior HUD 202,1222 W. 79th St.,41.75059341,-87.65472675,St. Sabina Elder Village Apts.,773-994-7850,Affordable Housing,
221,Property Type: Senior,3244 W. 59th St.,41.78632805,-87.70513618,Senior Suites of Gage Park,773-434-4333,Affordable Housing,
222,Property Type: Senior,3214 W. 63rd Pl,41.77814486,-87.70387541,Lawn Terrace Apts.,773-925-2815,Affordable Housing,
223,Property Type: Senior,3800 S. King Dr.,41.825556,-87.61717842,Pioneer Gardens Supportive Living,773-420-4100,Affordable Housing,
224,Property Type: Multifamily,1154 N. Campbell St.,41.90287808,-87.68963252,Paseo Boricua Apts.,312-602-6500,Affordable Housing,
225,Property Type: Senior,5801 N. Pulaski Road,41.98593151,-87.72836921,North Park Village Apts.,773-478-6890,Affordable Housing,
226,Property Type: Multfamily,1151 N. Cleveland Ave.,41.90298972,-87.64104289,Parkside of Old Town IIB,312-944-8500,Affordable Housing,
227,Property Type: Senior HUD 202,4500 S. Wabash Ave.,41.81297966,-87.62470713,Margaret Ford Manor Independent Living,773-924-9171,Affordable Housing,
228,Property Type: Multifamily,2031 S. Clark St.,41.854411400000004,-87.62999188,Hilliard Homes Phase II,312-326-1455,Affordable Housing,
229,Property Type: Multifamily,967 W. 19th St.,41.85656724,-87.65074652,Casa Monterrey,312-666-1323,Affordable Housing,
230,Property Type: Multifamily,4034 S. State St.,41.82091083,-87.62652565,Legends South - Hansberry Square,773-548-8800,Affordable Housing,
231,Property Type: Multifamily,504 S. Laramie Ave.,41.87376512,-87.7549712,Congress Commons LLC,773-287-1592,Affordable Housing,
232,Property Type: Senior,2021 S. Morgan St.,41.85461476,-87.65132209,Casa Maravilla,312-666-1323,Affordable Housing,
233,Property Type: Multifamily,1062 W. Bryn Mawr Ave.,41.9837729,-87.65770384,Bell Shore Apts.,773-334-5407,Affordable Housing,
234,Property Type: Multifamily,3845 S. State St.,41.82420114,-87.62627123,Park Boulevard IA,773-548-8792,Affordable Housing,
235,Property Type: Senior,346 E. 53rd St.,41.79854996,-87.61745669,TRC Senior Village I,773-924-9270,Affordable Housing,
236,Property Type: ARO,5105 S. Harper Ave.,41.80226057,-87.58900435,City Hyde Park,773-548-5077,Affordable Housing,
237,Property Type: Multifamily,2707 W. 12th St.,41.86642326,-87.69375381,Park Douglas,773-893-4800,Affordable Housing,
238,Property Type: Senior,5400 N. Northwest Hwy.,41.97839039,-87.77439957,Senior Suites of Jefferson Park,773-775-7333,Affordable Housing,
239,Property Type: Multifamily,3859 S. Vincennes Ave.,41.823919200000006,-87.61246844,"Oakwood Shrs 1A, 1B, 2A, 2B1 (scattered sites)",773-373-1300,Affordable Housing,
240,Property Type: Multifamily,5565-71 W. Quincy Ave.,41.8773375,-87.76423685,Rebecca Walker Complex,773-261-1550,Affordable Housing,
241,Property Type: Senior,5839 S. Harlem Ave.,41.78535412,-87.801098,Senior Suites of Garfield Ridge,773-229-1533,Affordable Housing,
242,Property Type: Multifamily,188 W. Randolph St.,41.88457966,-87.63375683,Randolph Tower City Apts. (studios only),312-291-8679,Affordable Housing,
243,Property Type: Senior,6 N. Hamlin Blvd.,41.88096762,-87.72090693,Midwest Apts.,773-265-0323,Affordable Housing,
244,Property Type: Multifamily,1550 S. Hamlin Ave.,41.85923592,-87.7202403,Dr. King Apts.,773-776-7233,Affordable Housing,
245,Property Type: Multifamily,4340-2 S. Champlain St.,41.81660195,-87.61055648,Hearts United III-The Leontyne (scattered sites),773-924-2100,Affordable Housing,
246,Property Type: ARO,1955 N. Richmond St.,41.91725621,-87.70031066,1955 Richmond Place,847-542-0442,Affordable Housing,
247,Property Type: Multifamily,6230 S. Dorchester Ave.,41.78143113,-87.59152085,Eddie Mae & Alex Johnson Apts.,773-288-4202,Affordable Housing,
248,Property Type: Senior,1401 W. Roosevelt Road,41.86680605,-87.66169184,Roosevelt Place,312-733-2436,Affordable Housing,
249,Property Type: Multifamily,1140 E. 42nd Pl,41.81813504,-87.59809656,Lakefront Phase II,773-548-8795,Affordable Housing,
250,Property Type: Multifamily,1646-50 S. Throop St.,41.858337299999995,-87.65903377,Casa San Luis,312-666-1323,Affordable Housing,
251,Property Type: People with Disabilities,5801 S. Michigan Ave.,41.78915201,-87.62217908,"Brand New Beginnings, Inc.",773-955-5780,Affordable Housing,
252,Property Type: Multifamily,3525 W. Ohio St.,41.89169871,-87.71492195,Nelson Mandela Apts.,773-227-6332,Affordable Housing,
253,Property Type: Supportive/Kinship Families,325-43 E. 55th Place,41.79376972,-87.61813849,Coppin House,773-752-2331,Affordable Housing,
254,Property Type: Senior,2324 W. Irving Park Road,41.95414467,-87.68697505,North Center Senior Apts.,773-478-8900,Affordable Housing,
255,Property Type: Multifamily,5330 S. Harper Ave.,41.79857178,-87.58921454,Hyde Park Apts.,773-955-2610,Affordable Housing,
256,Property Type: Multifamily,526 N. Troy St.,41.89117274,-87.70533834,Nelson Mandela Apts.,773-227-6332,Affordable Housing,
257,Property Type: Senior,4707 S. Marshfield Ave.,41.80836402,-87.66603344,New City Supportive Living,773-376-1223,Affordable Housing,
258,Property Type: Multifamily,1331 S. Independence Blvd.,41.86341092,-87.71929168,Fountain View Apts.,773-762-3389,Affordable Housing,
259,Property Type: Senior,335 N. Menard Ave.,41.88673275,-87.76983958,Senior Suites of Austin,773-378-0333,Affordable Housing,
260,Property Type: Multifamily,1254-56 S. Fairfiled Ave.,41.86488549,-87.69474071,Park Douglas,773-893-4800,Affordable Housing,
261,Property Type: Multifamily,6446 S. Kenwood Ave.,41.77748903,-87.59314971,Woodlawn-Michigan Development,312-226-2200,Affordable Housing,
262,Property Type: Supportive Housing,240 W. 107th Place,41.69899564,-87.62954345,Holland Apartments,773-568-3031,Affordable Housing,
263,Property Type: ARO,3138-40 S. Indiana Ave.,41.83717695,-87.62203977,Unity Hall,312-929-2608,Affordable Housing,
264,Property Type: Multifamily,4642 S. Michigan Ave.,41.80982565,-87.62299938,Rosenwald Courts Apts.,773-819-2267,Affordable Housing,
265,Property Type: Supportive Housing,642 N. Kedzie Ave.,41.89317664,-87.70663122,Sanctuary Place,773-265-0983,Affordable Housing,
266,Property Type: ARO,1330 E. 53rd St.,41.79959787,-87.59376104,Vue53,773-355-4972,Affordable Housing,
267,Property Type: Multifamily,400 E. 41st St.,41.8203495,-87.61651411,Bronzeville Family Apts.,773-924-2100,Affordable Housing,
268,Property Type: Multifamily,521 N. St. Louis Ave.,41.89090793,-87.71359179,Rosa Parks Apts.,773-227-6332,Affordable Housing,
269,Property Type: Senior,850 W. Garfield Blvd.,41.7943937,-87.64724467,West Haven Homes,773-536-3057,Affordable Housing,
270,Property Type: Multifamily,544 W. Oak St.,41.90052524,-87.64295528,Parkside of Old Town Phase IIA,312-640-6032,Affordable Housing,
271,Property Type: Multifamily,1129 S. Sacramento Ave.,41.86736961,-87.70066623,Dicksons Estates Apts.,773-638-0386,Affordable Housing,
272,Property Type: ARO,1241 N. Milwaukee Ave.,41.904342,-87.66779176,1237 N. Milwaukee Ave.Owner LLC,312-883-7331,Affordable Housing,
273,Property Type: Senior,6045 W. Grand Ave.,41.92079101,-87.77747755,Senior Suites of Belmont-Cragin,773-237-1333,Affordable Housing,
274,Property Type: Senior,30 W. Cermak Road,41.85301339,-87.62823221,Hilliard Homes Phase II,312-326-1466,Affordable Housing,
275,Property Type: Supportive/HIV/AIDS,1251 S. Sawyer Ave.,41.86482901,-87.70669366,Hope House,773-935-4663,Affordable Housing,
276,Property Type: Multifamily,6321 S. Cottage Grove Ave.,41.7797573,-87.60576963,Strand Hotel,312-274-9169,Affordable Housing,
277,Property Type: Supportive Housing,927 S. Independence Blvd.,41.86921476,-87.71947509,Independence Apts.,773-549-8300,Affordable Housing,
278,Property Type: Multifamily,900 W. Windsor Ave.,41.96459229999999,-87.65250544,Uptown Preservation Apts.,773-286-5400,Affordable Housing,
279,Property Type: Multifamily,850 W. Eastwood Ave.,41.96652845,-87.65171856,850 Eastwood,773-275-6877,Affordable Housing,
280,Property Type: Multifamily,4727 N. Malden St.,41.96799271,-87.66263241,Malden Arms Apts.,773-334-2164,Affordable Housing,
281,Property Type: Supportive/Veterans,3053 W. Franklin Blvd.,41.88999235,-87.70368677,Hope Manor Apts.,773-475-6703,Affordable Housing,
282,Property Type: Multifamily,6400 S. Maryland Ave.,41.77861094,-87.60479472,65th Street Apts.,773-684-2056,Affordable Housing,
283,Property Type: Senior,4814-58 N. Kedzie Ave.,41.96893506,-87.70863783,Darul Amaan Senior Living,773-463-3004,Affordable Housing,
284,Property Type: Multifamily,3512-46 W. Fifth Ave.,41.87638462,-87.71361194,Harvest Homes,312-216-5103,Affordable Housing,
285,Property Type: Supportive Housing,6808 N. Wayne Ave.,42.00577097,-87.66511109,Wayne Street Apts.,773-572-5272,Affordable Housing,
286,Property Type: Multifamily,7018 S. Cregier Ave.,41.76738208,-87.58140538,Highlands Tudor Manor,773-667-1940,Affordable Housing,
287,Property Type: Multifamily,300-10 E. 61st St.,41.78393828,-87.61886624,St. Edmund's Oasis,773-493-2411,Affordable Housing,
288,Property Type: Senior,5650 N. Kenmore Ave.,41.98518678,-87.65680868,Pomeroy Apts.,773-275-7820,Affordable Housing,
289,Property Type: Senior,2626 W. 63rd St.,41.77928099,-87.68967949,Churchview Supportive Assisted Living,773-471-4444,Affordable Housing,
290,Property Type: Senior,6415 S. Sangamon St.,41.77739333,-87.6482214,Sangamon Terrace,312-234-9400,Affordable Housing,
291,Property Type: Multifamily,1427 W. Cullerton St.,41.8550271,-87.66233036,Casa Colima,312-666-1323,Affordable Housing,
292,Property Type: Multifamily,5947 S. Indiana Ave.,41.78604936,-87.62047574,St. Edmund's Manor,773-548-8924,Affordable Housing,
293,Property Type: Multifamily,1218-20 S. Washtenaw Ave.,41.8658847,-87.69353817,Park Douglas,773-893-4800,Affordable Housing,
294,Property Type: Multifamily,2115 W. 63rd St,41.77916282,-87.6770312,Clara's Village,773-434-4929,Affordable Housing,
295,Property Type: Supportive Housing,2822 W. Jackson Blvd.,41.87753589,-87.69706305,The Rebecca Johnson Apts.,773-638-6393,Affordable Housing,
296,Property Type: Multifamily,3554 W. Ohio St.,41.89190751,-87.71596466,Nelson Mandela Apts.,773-227-6332,Affordable Housing,
297,Property Type: Senior,2800 W. Fulton St.,41.88664623,-87.69655814,Heritage Woods of Chicago,773-722-2900,Affordable Housing,
298,Property Type: Supportive Housing,3060 N. Milwaukee Ave.,41.93666739,-87.72009772,Milwaukee Ave. Apts.,312-967-3700,Affordable Housing,
299,Property Type: ARO,2601-19 N. Harlem Ave.,41.92716483,-87.80621904,Harlem & Wrightwood,312-671-0777,Affordable Housing,
300,Property Type: Multifamily,3700 S. Dearborn St.,41.82719422,-87.62784358,Park Boulevard IIB,773-548-8792,Affordable Housing,
301,Property Type: Multifamily,1256-60 S. Washtenaw Ave.,41.86484279,-87.69350892,Park Douglas,773-893-4800,Affordable Housing,
302,Property Type: Supportive Housing,334 N. Menard Ave.,41.88672742,-87.77013329,Menard Apartments,773-572-5272,Affordable Housing,
303,Property Type: Senior,3541 W. North Ave.,41.90989234,-87.71605298,LUCHA Affordable Units,312-276-5338,Affordable Housing,
304,Property Type: Senior,1314 W. 15th St.,41.86166987,-87.65963108,Loomis Court,312-850-4128,Affordable Housing,
305,Property Type: Senior,4444 W. Lawrence Ave.,41.96822423,-87.73974749,Mayfair Commons,773-205-7862,Affordable Housing,
306,Property Type: Multifamily,1303-15 S. Fairfield Ave.,41.86448798,-87.69443508,Park Douglas,773-893-4800,Affordable Housing,
307,Property Type: Multifamily,"1414,1451 N. Washtenaw Ave.",41.90708504,-87.69461792,Borinquen Bella Apts.,773-276-5338,Affordable Housing,
308,Property Type: Senior,5801 N. Pulaski Road,41.98593151,-87.72836921,Edward M. Marx Apts.,773-583-4182,Affordable Housing,
309,Property Type: Multifamily,223-9 S. Central Ave.,41.87759814,-87.76461864,Rebecca Walker Complex,773-261-1550,Affordable Housing,
310,Property Type: Multifamily,1656 W. 63rd St.,41.77953039,-87.66652651,Clara Temple Hampton Residence,773-778-2884,Affordable Housing,
311,Property Type: Senior HUD 202,5556 S. Michigan Ave.,41.79297452,-87.62256852,St. Edmund's Corners,773-667-7583,Affordable Housing,
312,Property Type: Multifamily,3224 W. Ohio St.,41.89199316,-87.70760707,Nelson Mandela Apts.,773-227-6332,Affordable Housing,
313,Property Type: Multifamily,3612 S. State St.,41.82873626,-87.62665512,Park Boulevard IIA,773-548-8792,Affordable Housing,
314,Property Type: Multifamily,1302-06 S. Washtenaw Ave.,41.86452207,-87.69350059,Park Douglas,773-893-4800,Affordable Housing,
315,Property Type: Multifamily,1311 N. Halsted St.,41.90543825,-87.64798274,North Town Village II,312-944-9488,Affordable Housing,
316,Property Type: Multifamily,2014 S. Racine Ave.,41.85469028,-87.65647821,Casa Puebla,312-666-1323,Affordable Housing,
317,Property Type: Multifamily,1220 S. Talman Ave.,41.86584389,-87.69231965,Park Douglas,773-893-4800,Affordable Housing,
318,Property Type: Multifamily,6143-51 S. Indiana Ave.,41.78254707,-87.62038523,St. Edmund's Oasis,773-493-2411,Affordable Housing,
319,Property Type: Multifamily,1859 S. Pulaski Ave.,41.85533972,-87.72471008,Lazarus Apartments,773-762-3389,Affordable Housing,
320,Property Type: Multifamily,1310-14 S. Washtenaw Ave.,41.86433604,-87.69349569,Park Douglas,773-893-4800,Affordable Housing,
321,Property Type: Multifamily,557 N. Pine Ave.,41.890519399999995,-87.76324864,Pine Central,773-568-1020,Affordable Housing,
322,Property Type: Multifamily,3200 E. 92nd St.,41.72840878,-87.54682246,Casa Kirk,773-734-2884,Affordable Housing,
323,Property Type: Multifamily,6600 S. Greenwood Ave.,41.77493196,-87.59987091,65th Street Apts.,773-684-2056,Affordable Housing,
324,Property Type: Supportive Housing,11045 S. Wentworth Ave.,41.69301591,-87.62776735,Wentworth Commons,773-568-7804,Affordable Housing,
325,Property Type: Senior HUD 202,4623 W. Gladys Ave.,41.87586178,-87.74131396,Enola A. Dew Senior Apts.,773-287-2972,Affordable Housing,
326,Property Type: People with Disabilities,5441 S. Michigan Ave.,41.7952753,-87.62233438,Urbanite Apartments,773-285-3341,Affordable Housing,
327,Property Type: Supportive/Youth/Kinship Families,4041 W. Roosevelt Road,41.86604003,-87.72672414,Sankofa House,773-257-8800,Affordable Housing,
328,Property Type: Multifamily,4431 N. Clifton Ave.,41.96265369,-87.65819285,Uptown Preservation Apts.,773-286-5400,Affordable Housing,
329,Property Type: ARO,5432 S. Woodlawn Ave.,41.79696316,-87.59673531,5432-44 S. Woodlawn,312-480-0933,Affordable Housing,
330,Property Type: Multifamily,4116 S. Oakenwald Ave.,41.8195725,-87.59929085,Lakefront Phase II,773-548-8795,Affordable Housing,
331,Property Type: Senior,6151 S. Michigan Ave.,41.782332000000004,-87.62198764,St. Edmund's Tower Annex,773-493-2411,Affordable Housing,
332,Property Type: Multifamily,750 S. Homan Ave.,41.87119717,-87.71084842,Homan Square Apartments Phase I,773-722-7320,Affordable Housing,
333,Property Type: Multifamily,1113 E. Bowen Ave.,41.81857981,-87.59938372,Lakefront Phase II,773-548-8795,Affordable Housing,
334,Property Type: Senior HUD 202,4650 W. Van Buren St.,41.87516676,-87.74216784,Elois McCoy Village Apts.,773-626-5320,Affordable Housing,
335,Property Type: Supportive/Veterans,8132-44 S. Racine Ave.,41.74586011,-87.65376017,Veteran's New Beginnings,773-488-2317,Affordable Housing,
336,Property Type: Senior,848 W. 103rd St.,41.70700943,-87.64478166,Senior Suites of Washington Heights,773-233-1333,Affordable Housing,
337,Property Type: Senior,1032 W. Montrose Ave,41.96186585,-87.65610743,Wilson Yard Senior Apts.,866-227-0438,Affordable Housing,
338,Property Type: ARO,4618 N. Western Ave.,41.96549759,-87.68895433,The Westner,773-975-7234,Affordable Housing,
339,Property Type: Multifamily,110 E. 60th St.,41.78570095,-87.6217485,St. Edmund's Commons,773-420-3328,Affordable Housing,
340,Property Type: Multifamily,1355 S. Blue Island Ave.,41.8639941,-87.65575239,Newberry Park Apts.,312-563-0099,Affordable Housing,
341,Property Type: Senior,6928 N. Wayne Ave.,42.00757377,-87.66517114,Wayne Senior Housing,773-274-0177,Affordable Housing,
342,Property Type: Multifamily,1260 S. Fairfield Ave.,41.86472904,-87.69473582,Park Douglas,773-893-4800,Affordable Housing,
343,Property Type: Supportive Housing,8425 S. Saginaw Ave.,41.74195912,-87.5598599,Bettendorf Place SRO,773-359-4902,Affordable Housing,
344,Property Type: Senior,4655 W. Burteau Ave.,41.95639632,-87.74523589,The Kilpatrick Renaissance,773-283-4655,Affordable Housing,
