STORE_NAME,longitude,latitude,ADDRESS,ADDRESS2,CITY,STATE,ZIP5,zip4,County,
"SKIP'S IN THE VILLAGE",-77.443542,43.100262,"102 Fairport Village Lndg","","Fairport","NY","14450","1804","MONROE" 
"CAVES FOOD CENTER",-79.177841,42.468376,"3-5 Main St","","Forestville","NY","14062","9777","CHAUTAUQUA" 
"Third Ave Grocery & Deli",-73.913025,40.82024,"3047 3rd Ave","","Bronx","NY","10451","4607","BRONX" 
"A S Supermarket",-73.856689,40.68795,"7510A 91st Ave","","Woodhaven","NY","11421","2824","QUEENS" 
"SUNOCO    7471",-76.809013,42.091225,"359 N Main St","","Elmira","NY","14901","2727","CHEMUNG" 
"IGUA  Food Corp",-73.89209,40.860378,"421 E 189th St","","Bronx","NY","10458","5506","BRONX" 
"RAVENA SHOP'N SAVE",-73.816437,42.466969,"2481 ROUTE 9W","FAITH PLAZA","RAVENA","NY","12143","","ALBANY" 
"Hermanos Barrientos Mini Market Corp",-73.869278,40.687893,"394 Etna St","","Brooklyn","NY","11208","1802","KINGS" 
"S & A Convenience Inc",-73.292114,40.738564,"42 Bay Shore Rd","","Bay Shore","NY","11706","3603","SUFFOLK" 
"DR 731 INC.",-73.959724,40.655136,"731 Flatbush Ave","","Brooklyn","NY","11226","1403","KINGS" 
"GAJESKI PRODUCE DF",-72.614342,40.972725,"5403 Sound Ave","","Riverhead","NY","11901","5610","SUFFOLK" 
"DOLLAR GENERAL 6766",-76.065346,42.09449,"310 Exchange Ave","","Endicott","NY","13760","6010","BROOME" 
"K.F. And Kids Inc",-74.078827,40.638332,"1 Corson Ave","","Staten Island","NY","10301","2922","RICHMOND" 
"Pak O Avenue Corp",-73.981506,40.610519,"97 Avenue O","","Brooklyn","NY","11204","6542","KINGS" 
"Chocolate Deli & Grocery Inc",-73.880585,40.741623,"8273 Broadway","","Elmhurst","NY","11373","3352","QUEENS" 
"WALGREEN 02758",-73.864555,41.080116,"162 Wildey St","","Tarrytown","NY","10591","2910","WESTCHESTER" 
"Villas Market Place Inc",-73.903412,40.880959,"5665 Broadway","","Bronx","NY","10463","4147","BRONX" 
"6th Ave. Deli Inc",-73.976074,40.678173,"133 6th Ave","","Brooklyn","NY","11217","3522","KINGS" 
"Charo West Indian and American Grocery INC",-73.870949,40.679073,"396 Crescent St","","Brooklyn","NY","11208","2830","KINGS" 
"GRISTEDES 601",-73.96833,40.799236,"2700 Broadway","","New York","NY","10025","8740","NEW YORK" 
"White Plains Fruits And Vegetables Inc",-73.863022,40.882919,"3754 White Plains Rd","Frnt 1","Bronx","NY","10467","5731","BRONX" 
"Bonao Meats And Produce Inc",-73.937996,40.847862,"4189 Broadway","","New York","NY","10033","3735","NEW YORK" 
"KHAL DIVREI CHAIM-NOACH STROBEL",-74.829727,41.683578,"86 W SHORE RD","","KAUNEONGA LAKE","NY","12749","","SULLIVAN" 
"ANDY'S QUICK STOP",-79.039131,43.088596,"1822 Niagara St","","Niagara Falls","NY","14303","1627","NIAGARA" 
"HATIMY MARKET",-78.890251,42.921505,"278 Grant St","","Buffalo","NY","14213","1421","ERIE" 
"CVS PHARMACY INC. 1770",-73.763321,41.024998,"325 Mamaroneck Ave","","White Plains","NY","10605","1440","WESTCHESTER" 
"Aziz Enterprise Corp",-73.869476,40.844093,"603 Morris Park Ave","","Bronx","NY","10460","2534","BRONX" 
"MOUNTAIN MART # 106",-75.15062,44.596867,"103 E Main St","","Canton","NY","13617","1445","ST LAWRENCE" 
"SAM'S MINI MARKET INC",-75.261497,43.109764,"2107 Whitesboro St","","Utica","NY","13502","3230","ONEIDA" 
"ALDI 80",-78.878349,42.953869,"2090 Elmwood Ave","","Buffalo","NY","14207","","ERIE" 
"FOOD BUYING OF MOSDOS INC",-74.579903,41.766285,"218 Firehouse Rd","","Woodbourne","NY","12788","5721","SULLIVAN" 
"S & R Deli Grocery Corp",-73.910515,40.83741,"300 E 170th St","","Bronx","NY","10456","1106","BRONX" 
"Amapen Mini Mart Corp",-73.859627,40.752201,"3802 108th St","","Corona","NY","11368","2021","QUEENS" 
"UPSTATE CONVENIENCE MARKET LLC",-76.157852,43.028488,"919 South Ave","","Syracuse","NY","13207","1820","ONONDAGA" 
"SENECA KNOLLS  BIG M",-76.286652,43.12133,"7252 State Fair Blvd","","Syracuse","NY","13209","1867","ONONDAGA" 
"Supreme Health Food Center USA LLC",-73.984291,40.632244,"4624 16th Ave","","Brooklyn","NY","11204","1104","KINGS" 
"Fifth Avenue Gourmet Deli Inc",-73.935875,40.81509,"2289 Fifth Ave","","New York","NY","10037","1702","NEW YORK" 
"Abreu Grocery",-73.899567,40.830776,"773 E 169th St","","Bronx","NY","10456","2609","BRONX" 
"99 Cent Blast Inc",-73.948547,40.641075,"1838 Nostrand Ave","","Brooklyn","NY","11226","7132","KINGS" 
"JIB Deli & Grocery Corp",-73.864174,40.752666,"37-22 103 St","","Corona","NY","11368","1953","QUEENS" 
"SHOP RITE OF WEST BABYLON",-73.348709,40.706184,"50-110 Route 109","","West Babylon","NY","11704","6208","SUFFOLK" 
"Beech Grocery Corp",-73.889908,40.931286,"111 Beech St","","Yonkers","NY","10701","4303","WESTCHESTER" 
"Market at Bissel Gardens - JUST FOODS - FM",-73.846924,40.901516,"Baychester Ave & 241st ST","","BRONX","NY","10457","","BRONX" 
"A & E Convenience Corp",-73.935555,40.601376,"3090 Avenue U","","Brooklyn","NY","11229","5117","KINGS" 
"WALGREEN 01214",-73.959084,40.76775,"1328 2nd Ave","","New York","NY","10021","5202","NEW YORK" 
"WALGREEN 01013",-73.904953,40.878643,"5564 Broadway","","Bronx","NY","10463","5216","BRONX" 
"23-34 94 ST GROC CORP",-73.876091,40.767155,"2334 94th St","","East Elmhurst","NY","11369","1106","QUEENS" 
"WALGREEN 01180",-73.929855,40.761845,"3355 Crescent St","#67","Long Island City","NY","11106","3809","QUEENS" 
"WALGREEN 01487",-73.84861,40.723858,"10425 Queens Blvd","","Forest Hills","NY","11375","3757","QUEENS" 
"Walgreens 04029",-74.112427,41.112114,"209 Route 59","","Suffern","NY","10901","5203","ROCKLAND" 
"WALGREEN 04445",-73.818832,40.676052,"11902 Rockaway Blvd","","S Ozone Park","NY","11420","2422","QUEENS" 
"Father & Sons Deli Food Corp",-73.964439,40.64127,"1501 Cortelyou Rd","","Brooklyn","NY","11226","5607","KINGS" 
"WALGREEN 07675",-73.987465,40.740711,"33 E 23rd St","","New York","NY","10010","3639","NEW YORK" 
"RITE AID 1538",-79.037971,43.172489,"731 Center St","","Lewiston","NY","14092","1705","NIAGARA" 
"FINE FOOD & GAS LLC",-76.558617,42.930531,"50 Owasco St","","Auburn","NY","13021","4083","CAYUGA" 
"Dollar Resort Inc",-73.917152,40.834156,"190 E 167th St","","Bronx","NY","10456","4002","BRONX" 
"DOLLAR GENERAL 7698",-73.999863,41.938103,"363 Foxhall Ave","","Kingston","NY","12401","2607","ULSTER" 
"DOLLAR GENERAL 10141",-76.058174,42.198486,"2658 State Route 26","","Maine","NY","13802","1006","BROOME" 
"DOLLAR GENERAL 6958",-75.549232,42.832451,"113 Utica St","","Hamilton","NY","13346","2001","MADISON" 
"Mooney Pond Deli & Market Inc",-73.042236,40.851913,"374 Mooney Pond Rd","","Farmingville","NY","11738","1481","SUFFOLK" 
"Benny & Sons Grocery Corp",-73.880882,40.701962,"7001 Myrtle Ave","","Glendale","NY","11385","7261","QUEENS" 
"Main Street Market",-75.132698,44.748077,"3744 County Route 14","","Madrid","NY","13660","3153","ST LAWRENCE" 
"Walmart SUPERCENTER 5242",-76.120705,43.160175,"8064 Brewerton Rd","","Cicero","NY","13039","9584","ONONDAGA" 
"DEXTER MARKET",-76.044563,44.00705,"308 Brown St","","Dexter","NY","13634","3152","JEFFERSON" 
"COUNCIL ON THE ENVIRONMENT,INC -GM",-74.005394,40.713814,"51 Chambers St","Ste 1231","New York","NY","10007","1240","NEW YORK" 
"KINNEY DRUGS INC 66",-76.996529,43.060394,"20 Forgham St","","Lyons","NY","14489","1308","WAYNE" 
"KINNEY DRUGS INC 75",-76.556435,43.055717,"2783 Route 31","","WEEDSPORT","NY","13166","","CAYUGA" 
"KINNEY DRUGS INC 73",-76.421478,42.712074,"130 Main St","","Moravia","NY","13118","","CAYUGA" 
"Kinney Drugs 74",-76.121918,42.800808,"596 Route 11","","TULLY","NY","13159","","ONONDAGA" 
"KINNEY DRUGS INC 72",-76.43158,42.947372,"23 Fennell St","","Skaneateles","NY","13152","1117","ONONDAGA" 
"KINNEY DRUGS INC 68",-75.549278,42.832592,"103 Utica St","","Hamilton","NY","13346","1100","MADISON" 
"KINNEY DRUGS INC 67",-75.854248,42.929928,"41 Albany St","","Cazenovia","NY","13035","1214","MADISON" 
"Discount Columbia LLC",-74.007751,40.674595,"498 Columbia St","","Brooklyn","NY","11231","1918","KINGS" 
"DELTA SONIC CONVENIENCE STORE",-78.867065,42.908154,"1264 Main St","","Buffalo","NY","14209","1912","ERIE" 
"Gavilan Inc",-73.92585,41.288864,"601 South St","","Peekskill","NY","10566","3211","WESTCHESTER" 
"Smart Way Mini Mart",-73.922554,40.767406,"2928 30TH AVENUE","","Astoria","NY","11102","","QUEENS" 
"Larosa Foods Inc",-73.938248,40.847061,"4161 Broadway","","New York","NY","10033","3730","NEW YORK" 
"HUDSON FARMER'S MARKET",-73.794838,42.256981,"6 Columbia St","","Hudson","NY","12534","1827","COLUMBIA" 
"CCA Food Corp",-73.874908,40.831818,"1623 E 172nd St","","Bronx","NY","10472","2203","BRONX" 
"Ave K Mini Mart Inc",-73.964737,40.622093,"1452 Coney Island Ave","","Brooklyn","NY","11230","4714","KINGS" 
"Tops 264",-79.318535,42.458527,"3955 Vineyard Dr","","Dunkirk","NY","14048","3558","CHAUTAUQUA" 
"F & B Deli Mini Mart Inc",-73.764183,40.672394,"13802 Farmers Blvd","","Jamaica","NY","11434","4732","QUEENS" 
"WALDEN GROCERIES",-78.834061,42.903572,"57 Walden Ave","","Buffalo","NY","14211","2219","ERIE" 
"M.D. Horton Inc",-77.220375,42.282635,"68 Main St","","Savona","NY","14879","9704","STEUBEN" 
"Tirado Enterprises Inc dba Butcher's Choice II",-73.916817,40.815765,"427 E 149th St","","Bronx","NY","10455","3904","BRONX" 
"Cruz Meat Corporation",-73.903885,40.858341,"2262 Jerome Ave","","Bronx","NY","10453","1804","BRONX" 
"Andy Deli Grocery Inc",-74.012344,40.650093,"4522 3 Ave","","Brooklyn","NY","11220","","KINGS" 
"FASTRAC MARKET #222",-75.956566,43.974453,"20852 State Route 3","","Watertown","NY","13601","5578","JEFFERSON" 
"EXXON SOUTH CAIRO",-73.957253,42.276402,"ROUTE 23B ROSS RULAND RD","","SOUTH CAIRO","NY","12482","","GREENE" 
"RITE AID 2727",-73.931595,40.852192,"1510 Saint Nicholas Ave","","New York","NY","10033","3124","NEW YORK" 
"Ivoire African Market Inc",-73.897522,40.829636,"1339 Prospect Ave","","Bronx","NY","10459","1785","BRONX" 
"Bimbo Bakeries 6030",-74.347504,41.396484,"9 Police Dr","","Goshen","NY","10924","6730","ORANGE" 
"RITE AID 2010",-73.939148,40.84269,"4046 Broadway","","New York","NY","10032","1517","NEW YORK" 
"RITE AID 7760",-73.954628,40.805393,"2170 Frederick Douglass Blvd","","New York","NY","10026","1149","NEW YORK" 
"City Corner Food Plus",-78.839195,42.915577,"1538 Fillmore Ave","","Buffalo","NY","14211","1135","ERIE" 
"Walmart SUPERCENTER 1966",-77.788132,42.800728,"4235 Veteran Dr","","Geneseo","NY","14454","9433","LIVINGSTON" 
"Bronx Gourmet Food Corp",-73.881516,40.844589,"921A E 180th St","","Bronx","NY","10460","2035","BRONX" 
"BLP Meat Market Corp",-73.98497,40.719204,"72 Clinton St","","New York","NY","10002","2430","NEW YORK" 
"SAMMY'S MINI MARKET",-76.407158,43.318249,"371 S 5th St","","Fulton","NY","13069","2629","OSWEGO" 
"NAMASTE",-77.634705,43.091045,"3047 W HENRIETTA RD","","ROCHESTER","NY","14623","","MONROE" 
"Discount Dream LLC dba Dollar Dreams",-73.916977,40.654808,"9415 Church Ave","","Brooklyn","NY","11212","1647","KINGS" 
"JOE'S ITALIAN FOOD MARKET INC",-73.358223,40.72324,"997 Little East Neck Rd","","West Babylon","NY","11704","2401","SUFFOLK" 
"New Elmont Discount Store Inc",-73.709785,40.708153,"485B Hempstead Tpke","","Elmont","NY","11003","","NASSAU" 
"333 J & M Food Corp",-73.915482,40.707485,"333 Seneca Ave","","Ridgewood","NY","11385","1338","QUEENS" 
"New Dhaka Products Inc",-73.803223,40.70755,"15332 Hillside Ave","","Jamaica","NY","11432","3322","QUEENS" 
"Illes Kosher Poultry Corp",-73.989151,40.627563,"5502 16th Ave","","Brooklyn","NY","11204","1806","KINGS" 
"KARL'S MARKET INC",-75.249115,43.096367,"1414 Sunset Ave","","Utica","NY","13502","5118","ONEIDA" 
"Greenstar Cooperative Market Inc",-76.499046,42.440849,"215 N Cayuga St","","Ithaca","NY","14850","","TOMPKINS" 
"City Minimax Inc",-78.826729,42.92234,"817 E Delavan Ave","","Buffalo","NY","14215","3040","ERIE" 
"SAVE-A-LOT 841",-73.678871,42.739407,"120-156 HOOSICK ST","","TROY","NY","12180","","RENSSELAER" 
"JERUSALEM SUPER MARKET",-76.123421,43.076077,"1927 Teall Ave","","Syracuse","NY","13206","1929","ONONDAGA" 
"EUROPA DELI",-77.4879,43.130634,"1694 PENFIELD ROAD","","ROCHESTER","NY","14625","","MONROE" 
"Copan Deli Corporation",-73.794434,40.693359,"108-55 157 St","","Jamaica","NY","11433","2744","QUEENS" 
"MERRICK AFRICAN-CARRIBEAN MARKET INC",-73.737762,40.675076,"23204 Merrick Blvd","","Springfield Gardens","NY","11413","2115","QUEENS" 
"Los Cuatro Hermanos Grocery Inc",-73.908379,40.813065,"740 E 149 St","","Bronx","NY","10455","","BRONX" 
"550 East 139th Street Inc",-73.917305,40.807594,"550 East 139th Street","","Bronx","NY","10454","2607","BRONX" 
"OJ Fruit Corp",-73.960518,40.659889,"565 Flatbush Ave","","Brooklyn","NY","11225","4801","KINGS" 
"A.S.M. Pharmacy Corp",-73.958801,40.618114,"1604 Avenue M","","Brooklyn","NY","11230","6007","KINGS" 
"SCHENECTADY FARMERS MARKET-CORNELL COOP EXT SCH'DY",-73.933945,42.813534,"Jay St","City Hall","Schenectady","NY","12308","3170","SCHENECTADY" 
"Kirk Food Sale",-79.036751,43.159897,"5163 Military Rd","","Lewiston","NY","14092","1901","NIAGARA" 
"RITE AID 4610",-73.855156,40.69273,"8910 Jamaica Ave","","Woodhaven","NY","11421","2040","QUEENS" 
"DOLLAR GENERAL 7505",-77.30632,42.35062,"7183 State Route 54","Suite 101","Bath","NY","14810","9502","STEUBEN" 
"1080 Family Minimarket Corp",-73.95076,40.661678,"1080 Nostrand Ave","","Brooklyn","NY","11225","4120","KINGS" 
"DOLLAR GENERAL 10153",-76.365807,42.021751,"65 E River Rd","","Nichols","NY","13812","2501","TIOGA" 
"New Green Deli",-73.901657,40.749294,"37-07 61 St","","Woodside","NY","11377","","QUEENS" 
"DOLLAR GENERAL 10071",-77.03756,43.229736,"7269 Ridge Rd","","Sodus","NY","14551","9336","WAYNE" 
"DOLLAR GENERAL 8626",-75.034714,43.015034,"70 Central Plz","","Ilion","NY","13357","1701","HERKIMER" 
"261 Food Corp",-73.942017,40.670757,"261 Kingston Ave","","Brooklyn","NY","11213","3433","KINGS" 
"Salahi Live Poultry Inc",-73.8395,40.877087,"3313 Ely Ave","","Bronx","NY","10469","3163","BRONX" 
"NAMMON CITGO MART",-78.89386,42.900536,"214 Porter Ave","","Buffalo","NY","14201","1050","ERIE" 
"Y & S Deli Corp",-73.950294,40.657188,"1228 Nostrand Ave","","Brooklyn","NY","11225","3845","KINGS" 
"URBAN OASIS - FM",-73.937653,40.656223,"681 Clarkson Ave","","Brooklyn","NY","11203","2125","KINGS" 
"VILLAGE OF SAUGERTIES FARMERS MARKET",-73.95401,42.077393,"MAIN & MARKET STREETS","","SAUGERTIES","NY","12477","","ULSTER" 
"DOLLAR GENERAL 10064",-76.674667,42.549217,"9814 State Route 96","","Trumansburg","NY","14886","9327","TOMPKINS" 
"DOLLAR GENERAL 8211",-77.752846,43.10392,"3240 Chili Ave","","Rochester","NY","14624","5438","MONROE" 
"Dollar General 8903",-75.31913,43.477333,"13194 State Route 12","","Boonville","NY","13309","4946","ONEIDA" 
"DOLLAR GENERAL 5897",-77.611671,42.921051,"1464 Rochester St","","Lima","NY","14485","","LIVINGSTON" 
"DOLLAR GENERAL 7422",-74.378151,42.954224,"41 W Main St","","Fonda","NY","12068","4858","MONTGOMERY" 
"DOLLAR GENERAL 6904",-75.79966,44.005817,"28525 State Route 3","","Black River","NY","13612","9998","JEFFERSON" 
"DOLLAR GENERAL 8650",-73.753532,42.762432,"638 Columbia St Ext","","Latham","NY","12110","3053","ALBANY" 
"Flatlands Mini Market Inc",-73.894714,40.647408,"10424 Flatlands Ave","","Brooklyn","NY","11236","2806","KINGS" 
"VANVRANKEN ENTERPRISES INC",-73.968666,42.79644,"2248 Broadway","","Schenectady","NY","12306","4007","SCHENECTADY" 
"SUNSHINE MINOA FOOD MART",-76.000839,43.070732,"91 Hulbert St","","Minoa","NY","13116","1905","ONONDAGA" 
"Contento Food Center Inc",-73.911018,40.855026,"1999 Dr Martin L King Jr Blvd","","Bronx","NY","10453","4404","BRONX" 
"DOMINICK'S MARKET INC.",-76.138344,43.053883,"139 Gertrude St","","Syracuse","NY","13203","2417","ONONDAGA" 
"CANOLA LIVE POULTRY",-73.995178,40.625885,"1467 61ST ST","","BROOKLYN","NY","11219","5408","KINGS" 
"SAVE-A-LOT KENMORE",-78.872742,42.983433,"3640 Delaware Ave","","Kenmore","NY","14217","1110","ERIE" 
"7918 Meat Corp",-74.029121,40.628429,"7918 3rd Ave","","Brooklyn","NY","11209","3602","KINGS" 
"Kyoung Fruit & Vegetable Inc.",-73.860519,40.887413,"3960B White Plains Rd","","Bronx","NY","10466","3026","BRONX" 
"Guadalajara De Dia NO#2 Corp",-73.91098,40.704659,"566 Seneca Ave","","Ridgewood","NY","11385","1756","QUEENS" 
"Maulin  Corp",-73.909561,40.834335,"1291 Clay Ave","","Bronx","NY","10456","1754","BRONX" 
"Dominguez Grocery",-73.930885,40.703865,"1004 Flushing Ave","","Brooklyn","NY","11237","1807","KINGS" 
"Ketsie Grocery Inc",-73.90358,40.811687,"865 E 149th St","","Bronx","NY","10455","4610","BRONX" 
"Whole Foods Market 10161",-73.534752,40.787285,"429 N Broadway","","Jericho","NY","11753","2106","NASSAU" 
"Green Wood Minimarket Inc",-73.988586,40.659153,"574 7th Ave","","Brooklyn","NY","11215","6445","KINGS" 
"Majagual Meat Corp",-73.896957,40.914906,"529 S Broadway","","Yonkers","NY","10705","3256","WESTCHESTER" 
"Jin Zheng Fa Inc",-73.827232,40.753159,"4279 Main St","","Flushing","NY","11355","4721","QUEENS" 
"East Side Market - FM",-76.793419,42.089203,"760 E Water St","","Elmira","NY","14901","3398","CHEMUNG" 
"DOLLAR GENERAL 6841",-76.87735,42.903435,"1328 Waterloo Geneva Rd","","Waterloo","NY","13165","1265","SENECA" 
"DOLLAR GENERAL 10097",-78.460869,42.328487,"95 S Main St","","Franklinville","NY","14737","1213","CATTARAUGUS" 
"DOLLAR GENERAL 9052",-78.754234,42.927692,"4144 Union Rd","","Cheektowaga","NY","14225","5041","ERIE" 
"DOLLAR GENERAL 7940",-76.12722,43.143681,"709 N Main St","#721","N Syracuse","NY","13212","1669","ONONDAGA" 
"STOP & SHOP 550",-73.405373,40.667866,"351 Merrick Rd","","Amityville","NY","11701","3420","SUFFOLK" 
"STOP & SHOP 541",-73.621094,40.742294,"95 Old Country Rd","","Carle Place","NY","11514","1800","NASSAU" 
"Oak Street Meat Market Inc",-73.889923,40.933243,"62 Oak St","","Yonkers","NY","10701","3921","WESTCHESTER" 
"FT 4620 Food Corp",-73.856743,40.746723,"4620 108th St","","Corona","NY","11368","2915","QUEENS" 
"Ni Hoowa Supermarket Inc",-78.815453,42.98027,"3175 Sheridan Dr","","Buffalo","NY","14226","1909","ERIE" 
"ALDI 79",-77.692169,43.165306,"8 Spencerport Rd","","Rochester","NY","14606","5206","MONROE" 
"POTSDAM FARMER'S MARKET/Gardenshare Inc",-74.799629,44.631611,"MAIN ST","MUNICIPAL PARKING LOT","POTSDAM","NY","13676","","ST LAWRENCE" 
"FEDERAL MARKETS",-78.632607,42.765476,"130 Grey St","","East Aurora","NY","14052","2138","ERIE" 
"FEDERAL MEATS",-78.731865,42.978428,"5479 Sheridan Dr","","Buffalo","NY","14221","3609","ERIE" 
"Main Street Deli Corp",-73.789299,40.903286,"731 Main St","","New Rochelle","NY","10801","6821","WESTCHESTER" 
"Fiteni's Deli Inc",-73.843796,40.91724,"302 N Terrace Ave","","Mount Vernon","NY","10550","1023","WESTCHESTER" 
"Matanza Deli Grocery Corp",-73.848312,40.885803,"4027A Laconia Ave","","Bronx","NY","10466","4917","BRONX" 
"DOLLAR GENERAL 8700",-75.620651,43.985092,"700 W End Ave","","Carthage","NY","13619","1047","JEFFERSON" 
"DOLLAR GENERAL 7326",-74.987022,44.688622,"6598 State Highway 56","","Potsdam","NY","13676","3510","ST LAWRENCE" 
"PRICE CHOPPER 226",-76.485359,43.460896,"137 State Route 104","","Oswego","NY","13126","","OSWEGO" 
"PRICE CHOPPER 213",-75.642746,43.078968,"142 Genesee St","","Oneida","NY","13421","2711","MADISON" 
"PRICE CHOPPER 214",-76.423248,43.324192,"12 W 1st St S","","Fulton","NY","13069","1635","OSWEGO" 
"Mamaroneck Food Corp",-73.740158,40.954857,"712 Old White Plains Rd","","Mamaroneck","NY","10543","1821","WESTCHESTER" 
"DNJ Food Corp",-73.887718,40.8438,"807 E Tremont Ave","","Bronx","NY","10460","4108","BRONX" 
"RITE PRICE GAS & FOOD MART INC",-75.43351,43.204388,"1400 E Dominick St","","Rome","NY","13440","6116","ONEIDA" 
"TOPS 277",-78.27681,42.870811,"150 Prospect St","","Attica","NY","14011","1128","WYOMING" 
"RIDGE ST YOGI MART INC",-73.643623,43.31377,"127 Ridge St","","Glens Falls","NY","12801","3215","WARREN" 
"M & R GETTY MART",-73.84948,43.007504,"253 Milton Ave","","Ballston Spa","NY","12020","1414","SARATOGA" 
"A & A Best Produce Inc",-74.023743,40.626884,"7816 5th Ave","","Brooklyn","NY","11209","3704","KINGS" 
"Tompkins Deli Grocery",-73.945122,40.689064,"264 Tompkins Ave","","Brooklyn","NY","11216","1222","KINGS" 
"888 JOSEPH FOOD & DELI",-77.607933,43.180923,"888 Joseph Ave","","Rochester","NY","14621","3430","MONROE" 
"TARGET 1268",-73.821526,42.707657,"1440 Central Ave","Ste 1","Albany","NY","12205","5118","ALBANY" 
"TARGET 1056",-76.001709,42.095673,"3112 Vestal Pkwy E","","Vestal","NY","13850","2038","BROOME" 
